questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,grade,year,QCLabel,Question,subject,category,fold
Mercury_417465,417465,1,C,1,0,Mercury,7,2015,Life_interdependence_ecological features,Producers can use photosynthesis to capture energy for food webs in most ecosystems. In which ecosystem must producers capture energy from gases such as methane and hydrogen sulfide? (A) coral reef (B) high desert (C) oceanic trench (D) evergreen forest,,Test,Challenge
AIMS_2008_4_11,11,1,C,1,0,AIMS,4,2008,Life_functions_FUNCT_animalESS,Which of the following does not give an example of how sparrows use resources in their environment to survive? (A) Sparrows breathe air. (B) Sparrows drink water. (C) Sparrows use the sun for food. (D) Sparrows use plants for shelter.,,Train,Easy
MCAS_2001_8_2,2,1,A,1,0,MCAS,8,2001,OTHER,Which best describes transportation technology? (A) a system that is used to move people and products (B) an enterprise that changes raw materials into goods (C) the building and finishing of structures (D) the conversion of mechanical energy into heat energy,,Train,Easy
VASoL_2009_5_11,11,1,D,1,0,Virginia Standards of Learning - Science,5,2009,Life_functions_features and functions_CELLBIO_STRUCT_CELLMEMB,Which structure surrounds and protects an animal cell? (A) Nucleus (B) Vacuole (C) Cytoplasm (D) Cell membrane,,Train,Easy
Mercury_7171605,7171605,1,D,1,0,Mercury,7,2015,EARTH_GEO_FOSSILS_LOC,Students are observing two fossils in a lab. They are told by the teacher that the fossils were found in different rock layers. What can the students most likely determine from just observing the fossils? (A) how each organism died (B) the exact age of the fossils (C) when the fossils were discovered (D) the type of environment in which the organisms lived,,Test,Challenge
Mercury_7230370,7230370,1,B,1,0,Mercury,9,2015,EARTH_OUTER_atmosphere,Which provides the oldest evidence for oxygen accumulation in Earth's atmosphere? (A) the earliest fossils of animals (B) the earliest sediments of oxidized rock (C) impact craters of oxidized-iron asteroids (D) extensive volcanic calderas of similar age,,Train,Easy
ACTAAP_2010_5_1,1,1,A,1,0,ACTAAP,5,2010,EARTH_GEO_FOSSILS_LOC,A layer of rock is found to contain a fossil of a fish and a fossil of a land-dwelling dinosaur very close to one another. What is the most likely explanation for this? (A) The fish and dinosaur both lived near a shoreline. (B) The fish was carried far inland by an enormous wave. (C) The fish and dinosaur were fossilized at very different times. (D) The dinosaur was swimming from one continent to another when it died.,,Test,Challenge
VASoL_2009_5_10,10,1,A,1,0,Virginia Standards of Learning - Science,5,2009,EARTH_human impacts_WHAT,A student is hiking through a forest taking pictures for science class. Which picture would most likely be used as an example of human impact on Earth? (A) A trail built by cutting down trees (B) A river eroding away the riverbank (C) A bird nest made of dead branches (D) A group of butterflies landing on flowers,,Dev,Easy
Mercury_7175840,7175840,1,A,1,0,Mercury,9,2015,LIFE_interdependency_RELSPECIES,"Hookworms live inside the intestines of dogs. As the dog eats, the hookworms consume partially digested food. As a result of this nutrient diversion, the dog can become malnourished and weakened. Which best describes the relationship between the hookworms and the dog? (A) a parasitic relationship (B) a mutualistic relationship (C) a predator-prey relationship (D) a producer-consumer relationship",,Train,Easy
Mercury_SC_415735,415735,1,C,1,0,Mercury,5,2015,matter_Change of state_MELTING,Anya placed an ice cube on the sidewalk on a warm day. The ice cube soon melted to form a puddle. What process caused the ice cube to melt? (A) Heat transferred through the ice cube by convection. (B) Heat transferred from the air to the ice cube by radiation. (C) Heat transferred from the air and the pavement by conduction. (D) Heat transferred through the ice cube into the pavement by conduction.,,Dev,Challenge
MCAS_1998_8_8,8,1,B,1,0,MCAS,8,1998,FOR_MECH_SIMPLEMACHINES,"Many common hand tools create a mechanical advantage by using the basic principles found in simple machines. For example, a screwdriver uses the principles of the wheel and axle. In order to increase gripping force, pliers use the principle demonstrated in the (A) pulley. (B) lever. (C) wedge. (D) screw.",,Train,Challenge
Mercury_SC_409241,409241,1,C,1,0,Mercury,4,2015,LIFE_interdependency_POPDYN,Some animals live in a grassland. A fire burns through the grassland. Which type of animal will best compete for resources after the fire? (A) one that eats meat (B) one that uses plants for shelter (C) one that lives under the ground (D) one that builds nests on the ground,,Test,Challenge
Mercury_SC_401589,401589,1,B,1,0,Mercury,5,2015,matter_MIXTURES_heterogeneous,Which mixture contains ingredients that can be easily separated? (A) bread (B) fruit salad (C) ocean water (D) soda water,,Train,Challenge
Mercury_404894,404894,1,A,1,0,Mercury,6,2015,Life_functions_features and functions_animal,Which is a fact about penguins? (A) Penguins can live in climates with freezing temperatures. (B) Penguins are fierce competitors. (C) Penguins are some of the most beautiful birds. (D) Penguins make great pets.,,Test,Challenge
Mercury_7068618,7068618,1,B,1,0,Mercury,8,2015,EARTH_human impacts_RES_SOLAR,Which renewable resource is used with photovoltaic cells to produce electricity? (A) hydrothermal energy (B) solar energy (C) geothermal energy (D) nuclear energy,,Train,Easy
Mercury_7080553,7080553,1,A,1,0,Mercury,7,2015,EARTH_GEO_MINERAL_IDENT,A streak plate can be used to determine the (A) hardness of a mineral. (B) structure of a mineral. (C) cleavage of a mineral. (D) luster of a mineral.,,Dev,Easy
Mercury_7252648,7252648,1,A,1,0,Mercury,7,2015,Life_functions_environmental response_PLANT,Which external stimulus causes a plant to bend toward it? (A) a light source (B) a magnetic field (C) a spray of water (D) a source of wind,,Dev,Easy
TIMSS_2011_8_pg87,pg87,1,B,1,0,TIMSS,8,2011,celestial_TIDES,Which of the following is the major cause of tides? (A) heating of the oceans by the Sun (B) gravitational pull of the Moon (C) earthquakes on the ocean floor (D) changes in wind direction,,Train,Easy
Mercury_SC_402630,402630,1,D,1,0,Mercury,5,2015,Life_functions_features and functions_animal_nervous system,The central nervous system consists of two parts: the brain and the (A) senses. (B) organs. (C) muscles. (D) spinal cord.,,Test,Easy
Mercury_SC_400380,400380,1,B,1,0,Mercury,5,2015,EARTH_human impacts_RES_RENEWABLE,A student suggests to the school board that they use a renewable energy source. The student suggests they use (A) coal. (B) wind. (C) wood. (D) natural gas.,,Test,Easy
NYSEDREGENTS_2007_4_5,5,1,C,1,0,NYSEDREGENTS,4,2007,celestial_cycles,What motion causes day and night? (A) revolution of Earth (B) revolution of the Moon (C) rotation of Earth (D) rotation of the Moon,,Train,Easy
Mercury_SC_407594,407594,1,D,1,0,Mercury,5,2015,science_INFERENCE_experiment design,A class is testing the effect of exercise on heart rate. The heart rate of two students before exercise is compared to their heart rate after running around a track. Which procedure will most likely help the class correctly compare the results of the two students? (A) test students who are the same height (B) have the students run on the same day (C) measure the distance each student runs (D) have the students run for the same amount of time,,Train,Easy
MEA_2016_8_8,8,1,A,1,0,MEA,8,2016,Life_reproduction_DNA inheritance_DOMRECESS,"A population of small, plant-eating beetles lives in a forest. About half of the beetles are light brown and the others are dark green. If years of drought cause the area to become dry with few trees, what would the beetle population most likely look like after several generations? (A) It would be mostly light brown beetles. (B) It would be mostly dark green beetles. (C) It would be mostly carnivorous beetles. (D) It would be mostly very large beetles.",,Train,Easy
MCAS_2008_8_5701,5701,1,B,1,0,MCAS,8,2008,OTHER_ENGINEERING,"For a technology project, Kyle came up with an idea to build a model bridge. He wants his bridge to span 50 cm and to support a 1 kg object. According to the engineering design process, which of the following should be Kyle's next step? (A) construct prototypes of different kinds of bridges (B) research the different designs of bridges (C) gather the materials needed to build the bridge (D) make a drawing to show how to build the bridge",,Train,Easy
Mercury_SC_401189,401189,1,C,1,0,Mercury,5,2015,energy_LIGHT_REFLECT,Which is an example of light being reflected? (A) taking a picture (B) using a magnifying glass (C) looking into a mirror (D) using eyeglasses,,Train,Easy
Mercury_SC_415369,415369,1,A,1,0,Mercury,5,2015,Life_cycle_animal cycle_INSECT,"Moths undergo complete metamorphosis. Which stages does a moth's Life_cycle include? (A) egg, larva, and pupa (B) egg, nymph, and pupa (C) nymph, larva, and pupa (D) nymph, egg, and larva",,Test,Easy
Mercury_7081515,7081515,1,B,1,0,Mercury,7,2015,science_GRAPH,The number of squirrels in a certain ecosystem changes over time. These changes can be represented as a number of connected data points. Which method would a student most likely use to show this information? (A) pie chart (B) line graph (C) pictogram (D) data table,,Train,Easy
Mercury_SC_401356,401356,1,B,1,0,Mercury,5,2015,Life_cycle_plant  cycle,A flower produces seeds that fall to the ground and grow into new plants that produce more flowers. The seeds begin to grow by the process of (A) fertilization. (B) germination. (C) maturation. (D) pollination.,,Train,Easy
Mercury_416404,416404,1,D,1,0,Mercury,8,2015,Life_functions_features and functions_CELLBIO_PLANTCELL,How are plant cells and human cells the same? (A) They can produce their own oxygen. (B) They make their own food from sunlight. (C) They can receive nutrients through the cell wall. (D) They use mitochondria to release energy from sugars.,,Test,Challenge
Mercury_SC_401781,401781,1,C,1,0,Mercury,5,2015,EARTH_human impacts_RES_SOLAR,Which would be considered an inexhaustible resource? (A) oil (B) topsoil (C) sunlight (D) aluminum,,Test,Easy
Mercury_7038763,7038763,1,A,1,0,Mercury,8,2015,matter_chemistry_periodic table,All elements found on the left side of the Periodic Table of the Elements have what properties in common? (A) They are solids at room temperature. (B) They don't conduct electricity. (C) They are brittle and dull. (D) They are radioactive.,,Train,Challenge
MCAS_2006_9_22-v1,22,1,D,1,0,MCAS,9,2006,LIFE_carbon cycle,Which of the following is a central role of carbon in the chemistry of living organisms? (A) Carbon can only bond with other carbon atoms. (B) Carbon is a solvent that breaks chemical bonds. (C) Carbon readily forms ionic bonds that separate easily. (D) Carbon can form many types of molecules with covalent bonds.,,Train,Challenge
Mercury_SC_LBS10597,LBS10597,1,A,1,0,Mercury,4,2015,matter_CHANGES_CHEMICAL,Which is a chemical change? (A) frying an egg (B) boiling water (C) breaking a glass cup (D) crushing a piece of bread,,Test,Challenge
NYSEDREGENTS_2013_4_14,14,1,B,1,0,NYSEDREGENTS,4,2013,LIFE_HEALTH_GOODHABITS,Which activity is a good health habit? (A) drinking alcohol (B) exercising regularly (C) sleeping only 5 hours daily (D) smoking cigarettes,,Test,Easy
Mercury_186270,186270,1,A,1,0,Mercury,8,2015,celestial_FEATURES_GALACTIC,What type of galaxy is the Milky Way? (A) spiral (B) elliptical (C) irregular (D) oval,,Train,Easy
NAEP_2000_8_S21+8,S21+8,1,A,1,0,NAEP,8,2000,energy conversion,Which of the following is designed to convert energy into mechanical work? (A) Electric fan (B) Kerosene heater (C) Flashlight (D) Baking oven,,Test,Easy
Mercury_7093975,7093975,1,D,1,0,Mercury,7,2015,EARTH_WEATHER_WATER cycle_PREC,Which is a natural cause of rivers drying up? (A) pollution (B) _erosion (C) water tables rise (D) lack of precipitation,,Dev,Challenge
Mercury_SC_415395,415395,1,A,1,0,Mercury,3,2015,EARTH_INNER_PLATEvolcanoe,What is the difference between magma and lava? (A) Magma is below ground. Lava is above ground. (B) Magma is cool. Lava is hot. (C) Magma comes out of earthquakes. Lava comes out of volcanoes. (D) Magma is solid. Lava is liquid.,,Test,Easy
Mercury_7211978,7211978,1,A,1,0,Mercury,8,2015,science_INFERENCE_experiment design,"Students were investigating the relationship between the length and period of a pendulum. They made a pendulum by using string to suspend a 0.5-kg mass from a fixed support. The students changed the length of the string and measured the time it took for the pendulum to complete ten cycles of motion. By dividing each time measurement by ten, they were able to calculate the period of the pendulum. What was the independent variable? (A) the length of the pendulum (B) the period of the pendulum (C) the type of string used in making the pendulum (D) the amount of mass used in making the pendulum",,Dev,Easy
